406,808.83937R44,RELATOS FANTÁSTICOS,176,C0009,ED0068,S0001,1,2000,1,,,EN PERFECTO ESTADO,1,2023-09-10
407,808.51R66,EL ARTE DE HABLAR Y ESCRIBIR: EXPERIENCIAS Y RECOMENDACIONES,375,C0009,ED0068,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
408,809.93D42,¿QUÉ SON LAS REVOLUCIONES? Y OTROS ENSAYOS SOBRE ARTE Y LITERATURA,211,C0009,ED0068,S0001,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
409,809.933538L86,ATISBOS EN LA BRUMA,89,C0009,ED0068,S0001,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
410,810.999HL68E52,EN BUSCA DEL AZUL,219,C0009,ED0068,S0001,1,2000,1,,,EN PERFECTO ESTADO,1,2023-09-10
411,811.01H68,MI EMILY DICKINSON,198,C0009,ED0068,S0001,1,2000,1,,,EN PERFECTO ESTADO,1,2023-09-10
412,811W42S37,SALUDO AL MUNDO Y OTROS POEMAS,209,C0009,ED0068,S0001,1,2001,1,,,EN PERFECTO ESTADO,1,2023-09-10
413,813A93P35,EL PALACIO DE LA LUNA,310,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
414,813C487V62,LA VIUDA BASQUIAT ,63,C0009,ED0068,S0001,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
415,813J36V85,LA VUELTA DE TUERCA,156,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
416,813L624M474,EL MEXICANO,131,C0009,ED0068,S0001,1,1996,1,,,EN PERFECTO ESTADO,1,2023-09-10
417,813L68M67,EL MORADOR DE LAS SOMBRAS Y OTROS CUENTOS DE CTHULHU,187,C0009,ED0068,S0001,1,2007,1,,,EN PERFECTO ESTADO,1,2023-09-10
418,813P63G37,EL GATO NEGRO Y OTROS CUENTOS DE HORROR,146,C0009,ED0068,S0001,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
419,843S227P687,EL PRINCIPITO,89,C0009,ED0068,S0001,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
420,813.01CH32,LA LABOR DE UN HOMBRE,34,C0009,ED0068,S0001,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
421,J813H47L45,LEJOS DEL POLVO,211,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
422,821.08C662013,CONVERSACIÓN CON LOS DIFUNTOS,117,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
423,822S5M35,HAMLET,212,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
424,822W54I39,LA IMPORTANCIA DE LLAMARSE ERNEST: EL FANTASMA DE CANTERVILLE,125,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
425,823S79O385,OLALLA,60,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
426,823C68C663,EL CORAZÓN DE LAS TINIEBLAS,140,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
427,823J35P365,LOS PAPELES DE ASPERN,141,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
428,861HM36E57,ENSAYOS SOBE POESÍA,377,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
429,J823S54C35,CAMINO A FRANKENSTEIN,127,C0009,ED0068,S0001,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
430,822.33S5R37,EL REY LEAR,202,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
431,823R787H37,HARRY POTTER Y EL CÁLIZ DE FUEGO,635,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
432,B23W42G88,LA MÁQUINA DEL TIEMPO. LA GUERRA DE LOS MUNDOS.,224,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
433,823L35S73,D.H LAWRENCE,169,C0009,ED0068,S0001,1,2007,1,,,EN PERFECTO ESTADO,1,2023-09-10
434,831B47T74,TRISTÁN E ISOLDA,156,C0009,ED0068,S0001,1,2006,1,,,EN PERFECTO ESTADO,1,2023-09-10
435,832G66F537,FAUSTO,418,C0009,ED0068,S0001,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
436,833.01AP47,HERMANN BROCH UNA PASIÓN DESDICHADA,115,C0009,ED0068,S0001,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
437,833.08AH57,HISTORIAS DEL ESPEJO,219,C0009,ED0068,S0001,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
438,833M42E53,ENGANCHADO,139,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
439,836A27,CORRESPONDECIA 1943-1955,178,C0009,ED0068,S0001,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
440,839.73L34C34,EL CARRETERO DE LA MUERTE,126,C0009,ED0068,S0001,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
441,841B73A57,ANTOLOGÍA,85,C0009,ED0068,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
442,843B35A41,ALBERTO SAVARUS,141,C0009,ED0068,S0001,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
443,843B35E9115,HONORÉ DE BALZAC,306,C0009,ED0068,S0001,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
444,843C89O855,EL OTRO MUNDO,229,C0009,ED0068,S0001,1,2007,1,,,EN PERFECTO ESTADO,1,2023-09-10
445,843F57M282,MADAME BOVARY,447,C0009,ED0068,S0001,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
446,848B3651989R7,LOS PARAISOS ARTIFICIALES,139,C0009,ED0068,S0001,1,2004,1,,,EN PERFECTO ESTADO,1,2023-09-10
447,860.01ME44,ALFONSO REYES Y EL BRASIL,267,C0009,ED0068,S0001,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
448,860.08MF74,LA CÁRCEL Y EL BOULEVARD,70,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
449,860.09AF67,EL ESCRITOR Y LA TRADICIÓN,241,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
450,860.08AR38,LA RAZÓN ARDIENTE ,505,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
451,860.09Z677,MÉXICO Y LOS MEXICANOS,166,C0009,ED0068,S0002,1,1998,1,,,EN PERFECTO ESTADO,1,2023-09-10
452,860.09MS29,LA LETRA NIÑA -RAICES MOSOAMERICANA Y COLNIAL DE LA LITERATURA INFANTIL EN MÉXICO,127,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
453,861R5873A55,UNA ANTOLOGÍA,100,C0009,ED0068,S0002,1,2002,1,,,EN PERFECTO ESTADO,1,2023-09-10
454,861.01CUP76,ELISEO DIEGO,54,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
455,860.09ML422012,EL LECTOR NOVOHISPANO,809,C0009,ED0068,S0002,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
456,860.05MP67,POR SUS COMAS LOS CONOCERÉIS,524,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
457,860MP385,ESCRITOS LITERARIOS II,579,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
458,860.01MP22,UNA FORMA FALSA DE VERDAD,71,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
459,861ME765A46,ALIANZA DE LOS REINO,57,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
460,861MF377H34,LOS HÁBITOS DE LA CENIZA,75,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
461,861MC377P57,EL POBRECITO SEÑOR X,44,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
462,861MB53G56,GIROS DE FAROS,75,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
463,861MA381CH47,CHETUMAL BAY ANTHOLOGY,52,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
464,862ME57C83,LA CUEVA DE MONTESINOS,65,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
465,861.1C3454,POEMA DEL MIO CID,457,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
466,861.1C34632014,POEMA DEL MIO CID,275,C0009,ED0068,S0002,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
467,861AH47M2885,MARTIN FIERRO,263,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
468,861ME527,PASADO ANTERIOR,425,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
469,861MC6352L66,LO QUE QUEDA DE MÍ,117,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
470,861HM36E57,ENSAYOS SOBRE POESÍA,377,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
471,861MN1A6635,ANTOLOGÍA POÉTICA,179,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
472,861.08MC6554,EL CORAZÓN PRESTADO: EL MUNDO PRECOLOMBIANO EN LA POESÍA DE LOS SIGLOS XIX Y XX,292,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
473,861MG398D46,DE PIEDRA EN PIEDRA,181,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
474,861MJ83G56,DÉCIMAS- GLOSAS- SONETOS- LIRAS,77,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
475,861MA48C36,CANTO IRREVOCABLE,62,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
476,861MA3838S83,SUEÑOS DEL DESASOSIEGO,59,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
477,861NC37N68,NOVELA EN LOS NOVENTA,382,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
478,861MC76J32,JAGUAR - Y OTROS POEMAS,101,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
479,861MD53N62,NOCTURNO PEREGRINO - POEMAS ESCOGIDOS,250,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
480,861ML42A54,ALGUNOS POEMASDELIBERADAMENTE ROMÁNTICOS,85,C0009,ED0068,S0002,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
481,861MM862D63,DOGAL DE SOMBRAS,83,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
482,861MN35P76,EL PRIMER ANIMAL,170,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
483,861MN77E53,EN EL VACÍO DE LA LUZ,97,C0009,ED0068,S0002,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
484,861MP42P73,PRÁCTICA DE VUELO,86,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
485,861MP4637D52,DIÁFANAS ESPIGAS,78,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
486,861MR522T54,TIERRA NATIVA,90,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
487,861CR64T88,EL TURNO DEL AULLANTE,52,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
488,861MS3688D55,DIMENSIÓN FUGAZ,93,C0009,ED0068,S0002,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
489,861MS64P63,EL POETA DETRÁS DE LA SONRISA,143,C0009,ED0068,S0002,2,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
490,861MS474A68,AQUÍ ES NUNGUNA PARTE,254,C0009,ED0068,S0002,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
491,861MS644S83,SUPERFICIE SUCESIVA,73,C0009,ED0068,S0002,2,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
492,861MT32F465,LA FERIA - POEMAS MEXICANOS,191,C0009,ED0068,S0002,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
493,861.01MU42,XAVIER VILLAURRUTIA CINCUENTA AÑOS DESPUES DE SU MUERTE,77,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
494,861MU76C85,EL CORAZÓN PRESO,205,C0009,ED0068,S0002,1,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
495,861MV3585P76,PROHIBIDA AZUL DISTANCIA,90,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
496,862MC37C82,CUATRO OBRAS,143,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
497,861MZ3518H57,HISTORIA DE SOMBRAS,94,C0009,ED0068,S0002,2,2015,1,,,EN PERFECTO ESTADO,1,2023-09-10
498,862C47C581,COMEDIAS I,344,C0009,ED0068,S0002,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
499,862C47C583,COMEDIAS III,455,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
500,862C44M24,LOS MAL CASADOS DE VALENCIA,303,C0009,ED0068,S0002,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
501,862MH62D38,EL DESEO DE TOMÁS,35,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
502,862M65V66,LA VILLANA DE LA SAGRA - EL COLMENERO DIVINO,306,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
503,862V43G356,LA GATOMAQUIA,228,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
504,862V43T74,TRES COMEDIAS MADRILEÑAS,317,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
505,862.08MD73,DRAMATURGOS DE TIERRA ADENTRO,189,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
506,862.08MD74,DRAMATURGOS DE TIERRA ADENTRO II,189,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
507,862V43V37,VARIA,486,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
508,862.08MN83,NUEVOS DRAMATURGOS DE YUCATÁN,268,C0009,ED0068,S0002,1,2000,1,,,EN PERFECTO ESTADO,1,2023-09-10
509,862.08MT418,TEATRO MEXICANO DECIMONÓNICO,833,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
510,862CHD72D72,DRAMATURGIA CHILENA CONTEMPORÁNEA,343,C0009,ED0068,S0002,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
511,862MC346O34,OCTUBRE TERMINÓ HACE MUCHO TIEMPO,73,C0009,ED0068,S0002,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
512,862ME78F42,FEDRA Y OTRAS GRIEGAS,103,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
513,862ML53C35,EL CAMINO ROJO A SABAIBA,95,C0009,ED0068,S0002,1,2010,1,,,EN PERFECTO ESTADO,1,2023-09-10
514,862MO38B44,BELICE,98,C0009,ED0068,S0002,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
515,862MV54A85,ATLÁNTIDA,117,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
516,862MS323V48,EL VIAJE DE LOS CANTORES,59,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
517,862MP472D47,DESEOS,101,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
518,862MR85P79,LA PRUEBA DE LAS PROMESAS,118,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
519,862MS64T45,TEATRO COMPLETO,281,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
520,862MV48M54,1910 Y TRES OBRAS MÁS,448,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
521,863MA63M42,LOS MÁRTIRES DEL ANÁHUAC,356,C0009,ED0068,S0002,2,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
522,863MV74L64,EL LIBRO SALVAJE,237,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
523,863A965D66,¿DÓNDE ESTÁ EL SR. SPOCK?,119,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
524,863AB67A38,EL ALEPH,203,C0009,ED0068,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
525,863.01MC378,PARA LEER A JUAN JOSÉ ARREOLA,81,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
526,863MC885M32,MADRID AL TRAVÉS,136,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
527,863.01AD65,JORGE LUIS BORGES - PARA ENTENDER,62,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
528,863.01PEA246,JULIO RAMÓN RIBEYRO - PARA ENTENDER,61,C0009,ED0068,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
529,863.08MA25,EL ABISMO - ASOMOS AL TERROR HECHO EN MÉXICO,183,C0009,ED0068,S0002,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
530,863.08MA844,ASÍ SE ACABA EL MUNDO - CUENTOS MEXICANOS APOCALÍPTICOS,196,C0009,ED0068,S0002,1,2008,1,,,EN PERFECTO ESTADO,1,2023-09-10
531,863A7432J825,EL JUGUETE RABIOSO,157,C0009,ED0068,S0001,1,1996,1,,,EN BUEN ESTADO,1,2023-09-10
532,863B349U47,EL ÚLTIMO VUELO,119,C0009,ED0068,S0001,1,1995,1,,,EN BUEN ESTADO,1,2023-09-10
533,863MB466G43,GENTE DE MAR,161,C0009,ED0069,S0001,1,2014,1,,,EN PERFECTO ESTADO ,1,2023-09-10
534,863MC8B352013,BAILE Y COCHINO,147,C0009,ED0070,S0001,1,1991,1,,,EN BUEN ESTADO,1,2023-09-10
535,863.01CUH57,UNA HISTORIA DE IMÁGENES - XIV ESTACIONES PARA LLEGAR A PARADISO,252,C0009,ED0071,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
536,863UQ5H56,EL HOMBRE ARTIFICIAL,80,C0009,ED0071,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
537,863CUH44J54,JICOTÉNCAL,166,C0009,ED0071,S0001,2,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
538,863MA3133D47,DESPUÉS DEL MILAGRO,296,C0009,ED0071,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
539,863MA3133C665,LA CONSPIRACIÓN DE LA FORTUNA,290,C0009,ED0071,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
540,863MC381P42,PEDRO CASTERA,720,C0009,ED0072,S0001,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
541,863MCH975C82,CUATRO BOCETOS,151,C0009,ED0072,S0001,1,2006,1,,,EN PERFECTO ESTADO,1,2023-09-10
542,863MC365E33,EGEO,86,C0009,ED0072,S0001,1,2005,1,,,EN PERFECTO ESTADO,1,2023-09-10
543,863MC3327E54,EN LA CÚPULA DEL GLOBE,119,C0009,ED0072,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
544,863MD4O32,OBRAS,146,C0009,ED0072,S0002,1,2014,1,,,EN BUEN ESTADO,1,2023-09-10
545,863MD5G47,GIL GOMÉZ EL INSURGENTE,354,C0009,ED0072,S0002,1,2006,1,,,EN PERFECTO ESTADO,1,2023-09-10
546,863CUD533C37,CARACOL BEACH,365,C0009,ED0072,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
547,863PEE38C85,EL CUERPO DE GIULIA -NO,141,C0009,ED0072,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
548,863MF43P417,EL PERIQUILLO SARNIENTO,652,C0009,ED0072,S0002,1,2014,1,,,EN PERFECTO ESTADO,1,2023-09-10
549,863MF82R422,LA REGIÓN MAS TRANSPARENTE,654,C0009,ED0073,S0001,1,2000,1,,,EN BUEN ESTADO,1,2023-09-10
550,863.01CG33,DE LA LETRA A LA MEMORIA,249,C0009,ED0074,S0001,1,2013,1,,,ALGO MALTRATADO DE LAS ESQUINAS,1,2023-09-10
551,863MG36465O97,OTRA OPORTUNIDAD PARA EL SEÑOR BALMAND,91,C0009,ED0074,S0001,1,2002,1,,,EN PERFECTO ESTADO,1,2023-09-10
552,863MG36924C66,CONFESIONES DE BENITO SOUZA- VENDEDOR DE MUÑECAS Y OTROS RELATOS,101,C0009,ED0074,S0001,1,2000,1,,,EN BUEN ESTADO ,1,2023-09-10
553,863G65126S643,EL SOL DE LA TARDE ,150,C0009,ED0074,S0001,1,1996,1,,,EN PERFECTO ESTADO,1,2023-09-10
554,863MG85P67,POR DONDE SE SUBE AL CIELO,134,C0009,ED0074,S0001,1,1999,1,,,EN PERFECTO ESTADO,1,2023-09-10
555,863MH565E52,EN DÍAS DE MUERTOS,73,C0009,ED0074,S0001,1,2008,1,,,EN BUEN ESTADO ,1,2023-09-10
556,863MG65914R58,EL RITUAL DE LA BANDA - ANDANZAS DE UNA JOVEN SIN PELOS EN LA LENGUA,363,C0009,ED0074,S0001,1,1998,1,,,EN BUEN ESTADO,1,2023-09-10
557,863MR4214R38,RASERO - EL SUEÑO DE LA RAZÓN,543,C0009,ED0075,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
558,863MR47C53,CUENTOS,262,C0009,ED0075,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
559,863L39L37,LAZARILLO DE TORMES,86,C0009,ED0075,S0002,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
560,863MM37L82,LÚ - GRAN ANGULAR,140,C0009,ED0076,S0001,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
561,863MM3723D577,LA DISCULPA,422,C0009,ED0077,S0001,1,1998,1,,,EN BUEN ESTADO,1,2023-09-10
562,863MM3730E53,EN EL VERANO- LA TIERRA,171,C0009,ED0078,S0001,1,2001,1,,,EN PERFECTO ESTADO,1,2023-09-10
563,863MM37443C78,CUARTOS PARA GENTE SOLA,133,C0009,ED0079,S0001,1,1985,1,,,EN PERFECTO ESTADO,1,2023-09-10
564,863MM3745R46,EL REINO AZUL,123,C0009,ED0080,S0001,1,2011,1,,,EN PERFECTO ESTADO,1,2023-09-10
565,863MM4534M57,EL MISTERIO DE LA ORQUÍDEA CALAVERA,287,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
566,863MM4534T78,TRANCAPALANCA,102,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
567,863MM52655D67,DORADA,120,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
568,863MM64F32,FÁBULA RASA,104,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
569,863MM64M366,LA MAÑANA DEBE SEGUIR GRIS,101,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
570,863MM65382C58,CIUDAD TOMADA,193,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
571,863MM6635E44,EN LOS DEDOS DE LA MARIPOSA,273,C0009,ED0081,S0001,2,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
572,863MO97N63,NO HABRÁ QUIEN NOS GUÍE,243,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
573,863MP28T73,LOS TRABAJOS PERDIDOS,283,C0009,ED0081,S0001,1,2009,1,,,EN PERFECTO ESTADO,1,2023-09-10
574,863MP33D42,DE ALGÚN TIEMPO A ESTA PARTE,443,C0009,ED0081,S0001,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
575,863MP33B376,LAS BATALLAS EN EL DESIERTO,68,C0009,ED0082,S0002,2,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
576,863MP379E72,ESCRITOS LITERARIOS I,368,C0009,ED0083,S0001,1,1983,1,,,EN PERFECTO ESTADO,1,2023-09-10
577,863MP35735D67,DOS CUENTOS,95,C0009,ED0083,S0001,1,1983,1,,,EN PERFECTO ESTADO,1,2023-09-10
578,863MP4772A77,EL  ARTE DE LA NOCHE,79,C0009,ED0084,S0001,2,2008,1,,,MALTRATADO EN COBERTURA DEL LIBRO,1,2023-09-10
579,863MP83P68,LAS POSIBILIDADES DEL ODIO,72,C0009,ED0084,S0001,1,2005,1,,,EN BUEN ESTADO,1,2023-09-10
580,863MP4772M46,ME PERDERÉ CONTIGO,129,C0009,ED0084,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
581,863P479T645,TRAFALGAR,178,C0009,ED0084,S0001,1,2002,1,,,UN POCO MALTRATADO EN PORTADA DEL LIBRO,1,2023-09-10
582,863MP733C92,CUADROS DE COSTUMBRES,138,C0009,ED0084,S0001,1,2006,1,,,EN PERFECTO ESTADO,1,2023-09-10
583,863MP3587I57,LA INSURGENTA,255,C0009,ED0084,S0001,1,2012,1,,,EN PERFECTO ESTADO,1,2023-09-10
584,863MT386E64,ÉPICA DE BOLSILLO PARA UN JOVEN DE CLASE MEDIA,206,C0009,ED0085,S0001,1,2000,1,,,ALGO MALTRATADO DE LAS ORILLAS Y ESQUINAS,1,2023-09-10
585,863UQ5C9031,CUENTOS DE LA SELVA,169,C0009,ED0086,S0001,1,2002,1,,,EN PERFECTO ESTADO,1,2023-09-10
586,863MS455T47,LA TERNURA CANIBAL,270,C0009,ED0086,S0001,1,1988,1,,,MALTRATADO EN COBERTURA DEL LIBRO Y EN LAS ÚLTIMAS PÁGINAS,1,2023-09-10
587,863MS641J43,EL JEFE MÁXIMO,223,C0009,ED0086,S0001,1,1967,1,,,EN PERFECTO ESTADO,1,2023-09-10
588,863MS26244M75,LAS DOS MUERTES DE LINA POSADA,547,C0009,ED0086,S0001,1,1991,1,,,MLTRATADO EN COBERTURA Y PÁGINAS DEL LIBRO,1,2023-09-10
589,863MS26244M77,MUNDO UMBRÍO II. LA TRAICIÓN DE LINA POSADA,655,C0009,ED0086,S0001,1,1980,1,,,MALTRATADO EN COBERTURA Y PÁGINAS DEL LIBRO,1,2023-09-10
590,863MS26244O63,OPERATIVO NINI,287,C0009,ED0087,S0001,1,2013,1,,,EN PERFECTO ESTADO,1,2023-09-10
